Date,Open,High,Low,Close,Adj Close,Volume,M2,Open_1,High_1,Low_1,Close_1
2020-07-29,3227.22,3264.74,3227.22,3258.44,3258.44,4676300000,18274.48,2645.62,2676.38,2645.62,2671.21
2020-07-30,3231.76,3250.92,3204.13,3246.22,3246.22,4254010000,18269.12,2650.12,2665.83,2627.46,2661.98
2020-07-31,3270.45,3272.17,3220.26,3271.12,3271.12,5117260000,18263.76,2682.63,2684.04,2641.46,2683.18
2020-08-03,3288.26,3302.73,3284.53,3294.61,3294.61,4643640000,18258.40,2698.03,2709.90,2694.97,2703.24
2020-08-04,3289.92,3306.84,3286.37,3306.51,3306.51,4621670000,18287.20,2695.14,2709.00,2692.23,2708.73
2020-08-05,3317.37,3330.77,3317.37,3327.77,3327.77,4732220000,18316.00,2713.36,2724.32,2713.36,2721.86
2020-08-06,3323.17,3351.03,3318.14,3349.16,3349.16,4267490000,18344.80,2713.83,2736.59,2709.73,2735.06
2020-08-07,3340.05,3352.54,3328.72,3351.28,3351.28,4104860000,18373.60,2723.34,2733.53,2714.11,2732.50
2020-08-10,3356.04,3363.29,3335.44,3360.47,3360.47,4318570000,18402.40,2732.10,2738.00,2715.33,2735.70
2020-08-11,3370.34,3381.01,3326.44,3333.69,3333.69,5087650000,18402.40,2743.74,2752.43,2708.00,2713.90
2020-08-12,3355.46,3387.89,3355.46,3380.35,3380.35,3768560000,18402.40,2731.63,2758.03,2731.63,2751.89
2020-08-13,3372.95,3387.24,3363.35,3373.43,3373.43,3648810000,18402.40,2745.86,2757.50,2738.05,2746.26
2020-08-14,3368.66,3378.51,3361.64,3372.85,3372.85,3193400000,18402.40,2742.37,2750.39,2736.66,2745.78
2020-08-17,3380.86,3387.59,3379.22,3381.99,3381.99,3671290000,18402.40,2752.30,2757.78,2750.97,2753.22
2020-08-18,3387.04,3395.06,3370.15,3389.78,3389.78,3881310000,18402.40,2757.34,2763.86,2743.59,2759.57
2020-08-19,3392.51,3399.54,3369.66,3374.85,3374.85,3884480000,18402.40,2761.79,2767.51,2743.19,2747.41
2020-08-20,3360.48,3390.80,3354.69,3385.51,3385.51,3642850000,18402.40,2735.71,2760.40,2731.00,2756.09
2020-08-21,3386.01,3399.96,3379.31,3397.16,3397.16,3705420000,18402.40,2756.50,2767.85,2751.04,2765.57
2020-08-24,3418.09,3432.09,3413.13,3431.28,3431.28,3728690000,18402.40,2782.61,2794.01,2778.57,2793.35
2020-08-25,3435.95,3444.21,3425.84,3443.62,3443.62,3619300000,18402.40,2797.15,2803.88,2788.92,2803.40
2020-08-26,3449.97,3481.07,3444.15,3478.73,3478.73,3754360000,18402.40,2808.57,2833.88,2803.83,2831.98
