Date,Open,High,Low,Close,Adj Close,Volume,M2,Open_1,High_1,Low_1,Close_1
2019-10-03,1476.44,1487.35,1462.22,1486.35,1486.35,35036400,15100.86,1464.73,1475.55,1450.62,1474.56
2019-10-04,1486.57,1500.77,1482.02,1500.70,1500.70,29908300,15105.68,1474.31,1488.39,1469.80,1488.32
2019-10-07,1498.71,1507.33,1492.61,1497.79,1497.79,29401400,15110.50,1485.88,1494.42,1479.83,1484.96
2019-10-08,1494.61,1494.61,1472.55,1472.60,1472.60,33564500,15111.78,1481.69,1481.69,1459.82,1459.87
2019-10-09,1480.00,1484.83,1476.51,1479.46,1479.46,27268200,15113.06,1467.08,1471.87,1463.62,1466.54
2019-10-10,1480.71,1491.57,1480.71,1485.36,1485.36,32172500,15114.34,1467.66,1478.42,1467.66,1472.27
2019-10-11,1486.96,1525.83,1486.96,1511.90,1511.90,35804600,15115.62,1473.73,1512.25,1473.73,1498.45
2019-10-14,1507.33,1508.62,1499.98,1505.43,1505.43,25570200,15116.90,1493.79,1495.07,1486.51,1491.91
2019-10-15,1508.54,1528.42,1507.80,1523.30,1523.30,33407400,15124.70,1494.22,1513.91,1493.48,1508.84
2019-10-16,1521.48,1529.60,1520.41,1525.06,1525.06,32225700,15132.50,1506.26,1514.30,1505.20,1509.80
2019-10-17,1530.18,1542.66,1530.18,1541.84,1541.84,31159600,15140.30,1514.09,1526.44,1514.09,1525.63
2019-10-18,1539.24,1540.72,1525.47,1535.48,1535.48,32642900,15148.10,1522.27,1523.73,1508.65,1518.55
2019-10-21,1541.73,1557.02,1541.73,1552.41,1552.41,32716200,15155.90,1523.95,1539.06,1523.95,1534.51
2019-10-22,1550.77,1557.89,1547.31,1550.87,1550.87,35238900,15162.54,1532.21,1539.25,1528.79,1532.31
2019-10-23,1550.59,1554.68,1545.89,1552.86,1552.86,33928700,15169.18,1531.36,1535.40,1526.72,1533.61
2019-10-24,1556.60,1557.33,1544.89,1548.49,1548.49,36926000,15175.82,1536.63,1537.35,1525.07,1528.62
2019-10-25,1548.99,1562.56,1547.78,1558.71,1558.71,33703700,15182.46,1528.45,1541.84,1527.25,1538.04
2019-10-28,1563.50,1576.99,1563.50,1571.93,1571.93,35212300,15189.10,1542.09,1555.39,1542.09,1550.40
2019-10-29,1571.76,1581.13,1569.46,1577.07,1577.07,35899300,15193.86,1549.75,1558.99,1547.48,1554.99
2019-10-30,1575.61,1575.61,1562.05,1572.85,1572.85,37760300,15198.62,1553.06,1553.06,1539.69,1550.34
2019-10-31,1570.19,1570.48,1552.87,1562.45,1562.45,41392800,15203.38,1547.23,1547.52,1530.17,1539.61
2019-11-01,1569.20,1589.33,1569.20,1589.33,1589.33,39302000,15208.14,1545.77,1565.60,1545.77,1565.60
2019-11-04,1597.10,1602.06,1593.74,1597.40,1597.40,41468500,15212.90,1572.76,1577.65,1569.46,1573.06
2019-11-05,1598.94,1608.80,1597.93,1599.61,1599.61,44861300,15214.28,1574.43,1584.14,1573.44,1575.09
2019-11-06,1598.42,1598.42,1587.02,1589.54,1589.54,44581900,15215.66,1573.78,1573.78,1562.56,1565.04
2019-11-07,1598.25,1607.41,1590.33,1593.99,1593.99,41446400,15217.04,1573.47,1582.49,1565.67,1569.28
2019-11-08,1590.96,1598.93,1587.50,1598.86,1598.86,34991500,15218.42,1566.15,1574.00,1562.74,1573.93
2019-11-11,1592.75,1595.44,1588.31,1594.77,1594.77,30355300,15219.80,1567.77,1570.42,1563.40,1569.76
2019-11-12,1595.62,1604.64,1593.41,1595.12,1595.12,34660100,15226.14,1569.94,1578.82,1567.77,1569.45
2019-11-13,1588.29,1591.85,1581.06,1589.18,1589.18,35092800,15232.48,1562.08,1565.58,1554.97,1562.95
2019-11-14,1587.35,1594.71,1586.68,1588.79,1588.79,32760700,15238.82,1560.50,1567.74,1559.85,1561.92
2019-11-15,1594.06,1598.20,1591.04,1596.45,1596.45,33356500,15245.16,1566.45,1570.52,1563.48,1568.80
2019-11-18,1594.11,1594.11,1588.55,1592.34,1592.34,34366900,15251.50,1565.85,1565.85,1560.39,1564.11
2019-11-19,1594.96,1602.96,1592.04,1598.29,1598.29,35900700,15257.68,1566.05,1573.90,1563.18,1569.32
2019-11-20,1593.44,1602.71,1581.98,1591.61,1591.61,40348900,15263.86,1563.92,1573.02,1552.67,1562.13
2019-11-21,1594.10,1595.61,1581.04,1583.96,1583.96,37205600,15270.04,1563.94,1565.42,1551.12,1553.99
2019-11-22,1588.89,1591.31,1581.81,1588.94,1588.94,32267800,15276.22,1558.19,1560.57,1551.25,1558.24
2019-11-25,1594.49,1623.99,1594.49,1621.90,1621.90,35115300,15282.40,1563.05,1591.97,1563.05,1589.92
2019-11-26,1621.90,1630.28,1619.95,1624.23,1624.23,45955900,15282.08,1589.96,1598.17,1588.05,1592.24
2019-11-27,1626.80,1634.77,1626.80,1634.10,1634.10,30330900,15281.75,1594.79,1602.61,1594.79,1601.95
2019-11-29,1630.16,1633.59,1623.92,1624.50,1624.50,17430200,15281.42,1598.12,1601.49,1592.01,1592.57
2019-12-02,1626.56,1627.34,1606.63,1607.58,1607.58,32687400,15281.10,1594.63,1595.39,1575.09,1576.02
2019-12-03,1602.76,1603.08,1589.73,1602.63,1602.63,36533900,15277.22,1571.69,1572.01,1558.92,1571.57
2019-12-04,1607.68,1618.38,1607.68,1613.90,1613.90,36950300,15273.34,1576.92,1587.41,1576.92,1583.02
2019-12-05,1617.17,1620.84,1611.80,1614.83,1614.83,33557500,15269.46,1586.63,1590.23,1581.36,1584.33
2019-12-06,1620.92,1637.90,1620.92,1633.84,1633.84,34794800,15265.58,1590.71,1607.38,1590.71,1603.39
2019-12-09,1631.47,1636.44,1629.62,1629.62,1629.62,33459900,15261.70,1601.47,1606.35,1599.66,1599.66
2019-12-10,1629.10,1633.74,1626.37,1631.71,1631.71,33437900,15272.58,1598.01,1602.56,1595.33,1600.57
2019-12-11,1633.43,1634.43,1626.74,1631.93,1631.93,32525400,15283.46,1601.12,1602.10,1594.56,1599.64
2019-12-12,1631.80,1654.07,1629.86,1644.81,1644.81,39906900,15294.34,1598.38,1620.19,1596.48,1611.12
2019-12-13,1643.83,1650.19,1632.65,1637.98,1637.98,37368700,15305.22,1609.02,1615.24,1598.08,1603.29
2019-12-16,1647.20,1658.62,1647.20,1649.94,1649.94,40517900,15316.10,1611.17,1622.34,1611.17,1613.85
2019-12-17,1650.59,1657.70,1649.63,1657.56,1657.56,38375400,15318.10,1614.28,1621.23,1613.34,1621.09
2019-12-18,1660.49,1663.39,1654.73,1661.73,1661.73,40140800,15320.10,1623.75,1626.58,1618.11,1624.96
2019-12-19,1662.52,1667.23,1660.62,1667.09,1667.09,37204500,15322.10,1625.52,1630.13,1623.66,1629.99
2019-12-20,1670.60,1674.43,1668.86,1671.90,1671.90,64542700,15324.10,1633.21,1636.95,1631.51,1634.48
2019-12-23,1673.98,1675.31,1666.19,1674.14,1674.14,30606100,15326.10,1636.30,1637.60,1628.68,1636.45
2019-12-24,1676.23,1678.09,1673.74,1678.01,1678.01,12965400,15327.95,1638.30,1640.12,1635.87,1640.04
2019-12-26,1680.22,1680.36,1675.10,1677.67,1677.67,21606800,15329.80,1642.00,1642.14,1637.00,1639.51
2019-12-27,1681.25,1681.68,1666.43,1669.03,1669.03,24286700,15331.65,1642.81,1643.23,1628.33,1630.87
2019-12-30,1669.88,1670.22,1658.05,1664.15,1664.15,30132900,15333.50,1631.50,1631.83,1619.94,1625.90
2019-12-31,1660.05,1673.34,1659.83,1668.47,1668.47,28938100,15334.55,1621.79,1634.77,1621.57,1630.01
2020-01-02,1675.90,1678.14,1653.52,1666.77,1666.77,34582500,15335.60,1637.16,1639.35,1615.30,1628.24
2020-01-03,1655.02,1664.04,1648.54,1660.87,1660.87,34612900,15336.65,1616.65,1625.46,1610.32,1622.37
2020-01-06,1650.66,1664.85,1645.51,1663.26,1663.26,36740700,15337.70,1612.28,1626.14,1607.25,1624.59
2020-01-07,1659.73,1662.10,1653.33,1658.31,1658.31,34203800,15344.46,1620.43,1622.74,1614.18,1619.04
2020-01-08,1658.47,1669.29,1658.23,1663.59,1663.59,37208900,15351.22,1618.48,1629.04,1618.25,1623.48
2020-01-09,1669.86,1671.82,1663.78,1664.99,1664.99,36383900,15357.98,1628.88,1630.79,1622.95,1624.13
2020-01-10,1665.47,1666.75,1654.01,1657.64,1657.64,32129700,15364.74,1623.89,1625.13,1612.71,1616.25
2020-01-13,1658.98,1669.61,1652.32,1669.61,1669.61,34563800,15371.50,1616.85,1627.21,1610.35,1627.21
2020-01-14,1668.39,1684.34,1662.86,1675.74,1675.74,36651300,15379.70,1625.15,1640.69,1619.76,1632.31
2020-01-15,1673.69,1688.12,1673.40,1682.40,1682.40,37168400,15387.90,1629.44,1643.49,1629.16,1637.92
2020-01-16,1691.82,1706.17,1691.82,1705.22,1705.22,35350800,15396.10,1646.22,1660.18,1646.22,1659.26
2020-01-17,1712.93,1715.08,1697.69,1699.64,1699.64,36981700,15404.30,1665.87,1667.96,1651.05,1652.95
2020-01-21,1695.45,1695.45,1684.26,1685.90,1685.90,41053400,15412.50,1647.99,1647.99,1637.12,1638.71
2020-01-22,1691.07,1694.37,1682.94,1684.46,1684.46,36198500,15420.70,1642.86,1646.07,1634.96,1636.44
2020-01-23,1680.54,1687.85,1666.47,1685.01,1685.01,37648600,15428.90,1631.76,1638.86,1618.10,1636.11
2020-01-24,1687.81,1689.15,1653.19,1662.23,1662.23,37071300,15437.10,1637.95,1639.25,1604.36,1613.13
2020-01-27,1660.82,1660.82,1632.26,1644.14,1644.14,38231000,15445.30,1610.90,1610.90,1583.20,1594.73
2020-01-28,1651.13,1661.19,1651.13,1658.31,1658.31,35267200,15441.88,1601.86,1611.62,1601.86,1608.83
2020-01-29,1661.08,1663.77,1649.00,1649.22,1649.22,35845000,15438.46,1611.87,1614.48,1600.15,1600.36
2020-01-30,1641.47,1648.43,1630.94,1648.22,1648.22,37872500,15435.04,1593.19,1599.95,1582.97,1599.75
2020-01-31,1643.69,1643.69,1610.64,1614.06,1614.06,45278300,15431.62,1595.70,1595.70,1563.62,1566.94
2020-02-03,1618.80,1636.88,1618.80,1632.21,1632.21,37579100,15428.20,1571.89,1589.44,1571.89,1584.91
2020-02-04,1644.42,1661.00,1644.42,1656.77,1656.77,39953200,15429.04,1596.68,1612.78,1596.68,1608.67
2020-02-05,1667.95,1682.96,1667.38,1681.92,1681.92,41177300,15429.88,1619.44,1634.01,1618.88,1633.00
2020-02-06,1685.44,1689.17,1677.29,1677.46,1677.46,38683700,15430.72,1636.33,1639.95,1628.42,1628.58
2020-02-07,1673.53,1673.53,1654.31,1656.78,1656.78,37306500,15431.56,1624.68,1624.68,1606.02,1608.42
2020-02-10,1654.92,1667.70,1653.67,1667.67,1667.67,34503500,15432.40,1606.52,1618.93,1605.31,1618.90
2020-02-11,1674.50,1686.01,1674.00,1677.51,1677.51,37605500,15432.59,1625.51,1636.68,1625.03,1628.43
2020-02-12,1684.39,1690.06,1683.02,1689.38,1689.38,39263800,15432.78,1635.09,1640.60,1633.76,1639.94
2020-02-13,1684.58,1696.54,1680.38,1693.74,1693.74,34982400,15432.97,1635.26,1646.87,1631.18,1644.15
2020-02-14,1694.87,1695.17,1683.47,1687.58,1687.58,33980400,15433.16,1645.23,1645.52,1634.16,1638.15
2020-02-18,1686.03,1687.38,1674.60,1683.52,1683.52,37467200,15433.34,1636.62,1637.93,1625.53,1634.19
2020-02-19,1685.33,1698.16,1685.33,1692.57,1692.57,36001500,15433.53,1635.92,1648.38,1635.92,1642.95
2020-02-20,1689.42,1698.91,1677.62,1696.07,1696.07,40073200,15433.72,1639.87,1649.09,1628.42,1646.33
2020-02-21,1694.73,1694.73,1673.20,1678.61,1678.61,38992700,15433.91,1645.01,1645.01,1624.11,1629.36
2020-02-24,1676.65,1676.65,1620.14,1628.10,1628.10,48429600,15434.10,1627.44,1627.44,1572.59,1580.31
2020-02-25,1630.87,1633.11,1568.97,1571.90,1571.90,55915100,15449.82,1581.39,1583.56,1521.37,1524.21
2020-02-26,1572.27,1588.32,1551.39,1552.76,1552.76,54781100,15465.54,1523.02,1538.57,1502.79,1504.12
2020-02-27,1545.25,1553.98,1495.89,1497.87,1497.87,70588400,15481.26,1495.33,1503.77,1447.56,1449.48
2020-02-28,1496.83,1496.83,1448.21,1476.43,1476.43,85638500,15496.98,1447.00,1447.00,1400.00,1427.28
2020-03-02,1476.59,1518.51,1463.06,1518.49,1518.49,63764000,15512.70,1425.99,1466.47,1412.92,1466.45
2020-03-03,1518.52,1539.74,1472.74,1486.08,1486.08,63559400,15523.60,1465.45,1485.93,1421.27,1434.15
2020-03-04,1500.15,1531.20,1494.58,1531.20,1531.20,50354800,15534.50,1446.71,1476.65,1441.34,1476.65
2020-03-05,1522.85,1522.85,1462.92,1478.82,1478.82,55755500,15545.40,1467.57,1467.57,1409.82,1425.14
2020-03-06,1476.63,1476.63,1417.27,1449.22,1449.22,65521400,15556.30,1422.03,1422.03,1364.87,1395.63
2020-03-09,1396.24,1396.24,1310.76,1313.44,1313.44,84230500,15567.20,1343.67,1343.67,1261.41,1263.99
2020-03-10,1329.88,1351.48,1288.93,1350.90,1350.90,76359600,15598.92,1277.21,1297.95,1237.88,1297.40
2020-03-11,1349.24,1349.24,1249.28,1264.30,1264.30,73741100,15630.64,1293.17,1293.17,1197.37,1211.76
2020-03-12,1253.87,1253.87,1121.72,1122.93,1122.93,88293800,15662.36,1199.33,1199.33,1072.93,1074.09
2020-03-13,1153.76,1210.13,1109.39,1210.13,1210.13,82586700,15694.08,1101.34,1155.15,1058.99,1155.15
2020-03-16,1174.97,1174.97,1035.19,1037.42,1037.42,77815400,15725.80,1119.33,1119.33,986.17,988.29
2020-03-17,1043.87,1106.68,1011.95,1106.51,1106.51,83585000,15810.88,989.09,1048.60,958.84,1048.44
2020-03-18,1057.65,1062.88,966.22,991.16,991.16,87557800,15895.96,996.78,1001.71,910.61,934.12
2020-03-19,988.71,1069.15,968.86,1058.75,1058.75,79467100,15981.04,926.85,1002.25,908.24,992.50
2020-03-20,1064.72,1087.72,1009.53,1013.89,1013.89,90446900,16066.12,992.81,1014.26,941.35,945.42
2020-03-23,1014.08,1017.89,966.42,1002.40,1002.40,74021800,16151.20,940.61,944.15,896.41,929.78
2020-03-24,1041.07,1096.54,1041.07,1096.54,1096.54,75473500,16227.62,961.10,1012.31,961.10,1012.31
2020-03-25,1100.14,1146.81,1075.85,1110.37,1110.37,82856700,16304.04,1010.87,1053.76,988.55,1020.27
2020-03-26,1116.30,1180.32,1116.30,1180.32,1180.32,77531600,16380.46,1020.94,1079.49,1020.94,1079.49
2020-03-27,1163.92,1163.92,1125.68,1131.99,1131.99,61943300,16456.88,1059.54,1059.54,1024.73,1030.48
2020-03-30,1134.14,1158.64,1119.95,1158.32,1158.32,57462200,16533.30,1027.66,1049.86,1014.81,1049.57
2020-03-31,1155.68,1164.63,1130.34,1153.10,1153.10,65682900,16545.86,1046.39,1054.49,1023.44,1044.05
2020-04-01,1127.73,1127.73,1064.60,1071.99,1071.99,59479000,16558.42,1020.30,1020.30,963.19,969.87
2020-04-02,1071.46,1102.36,1055.60,1085.81,1085.81,64549900,16570.98,968.66,996.60,954.32,981.63
2020-04-03,1082.90,1082.90,1035.39,1052.05,1052.05,60871900,16583.54,978.26,978.26,935.34,950.39
2020-04-06,1085.88,1139.93,1085.88,1138.78,1138.78,63918600,16596.10,980.21,1029.00,980.21,1027.96
2020-04-07,1158.17,1190.98,1133.55,1139.17,1139.17,70407200,16626.12,1043.58,1073.14,1021.39,1026.46
2020-04-08,1151.01,1197.17,1147.26,1191.66,1191.66,58563700,16656.15,1035.26,1076.77,1031.88,1071.82
2020-04-09,1212.66,1250.13,1212.66,1246.73,1246.73,78801400,16686.17,1088.74,1122.39,1088.74,1119.33
2020-04-13,1240.91,1240.94,1200.92,1212.04,1212.04,52743100,16716.20,1112.11,1112.13,1076.27,1086.23
2020-04-14,1232.32,1251.88,1224.15,1237.33,1237.33,55674000,16788.24,1099.67,1117.12,1092.38,1104.14
2020-04-15,1221.71,1221.71,1176.03,1183.98,1183.98,52033900,16860.28,1085.54,1085.54,1044.95,1052.02
2020-04-16,1185.10,1187.84,1154.52,1178.09,1178.09,51799900,16932.32,1048.53,1050.96,1021.48,1042.33
2020-04-17,1191.85,1231.93,1191.85,1229.10,1229.10,57921400,17004.36,1050.04,1085.35,1050.04,1082.86
2020-04-20,1220.63,1233.86,1202.22,1213.35,1213.35,52201600,17076.40,1070.86,1082.46,1054.71,1064.47
2020-04-21,1192.22,1195.88,1173.91,1185.09,1185.09,50758300,17142.42,1041.90,1045.10,1025.90,1035.67
2020-04-22,1203.01,1213.34,1196.54,1201.52,1201.52,50496600,17208.44,1047.30,1056.29,1041.67,1046.00
2020-04-23,1203.66,1232.59,1203.66,1214.06,1214.06,57565200,17274.46,1043.86,1068.95,1043.86,1052.88
2020-04-24,1216.68,1238.31,1210.62,1233.05,1233.05,53744800,17340.48,1051.14,1069.82,1045.90,1065.28
2020-04-27,1243.47,1289.18,1243.47,1281.88,1281.88,51942600,17406.50,1070.21,1109.55,1070.21,1103.26
2020-04-28,1301.22,1316.71,1282.77,1298.08,1298.08,56728800,17445.20,1117.43,1130.73,1101.58,1114.73
2020-04-29,1314.04,1373.39,1314.04,1360.76,1360.76,66201400,17483.90,1125.94,1176.79,1125.94,1165.97
2020-04-30,1354.80,1354.80,1310.45,1310.66,1310.66,65231200,17522.60,1158.30,1158.30,1120.38,1120.56
2020-05-01,1280.58,1281.08,1241.91,1260.48,1260.48,47531600,17561.30,1092.43,1092.86,1059.44,1075.28
2020-05-04,1254.88,1263.97,1234.01,1263.97,1263.97,47231400,17600.00,1068.15,1075.89,1050.39,1075.89
2020-05-05,1271.22,1302.45,1269.99,1273.51,1273.51,51295900,17643.88,1079.37,1105.89,1078.33,1081.31
2020-05-06,1278.90,1284.92,1262.56,1263.01,1263.01,48619200,17687.76,1083.20,1088.30,1069.36,1069.74
2020-05-07,1268.35,1290.92,1268.35,1282.93,1282.93,51646400,17731.64,1071.60,1090.67,1071.60,1083.92
2020-05-08,1294.28,1330.11,1294.28,1329.64,1329.64,48571600,17775.52,1090.81,1121.01,1090.81,1120.61
2020-05-11,1320.37,1333.85,1303.53,1321.24,1321.24,48073200,17819.40,1110.06,1121.39,1095.90,1110.79
2020-05-12,1322.67,1326.89,1275.54,1275.54,1275.54,51077100,17837.44,1110.87,1114.41,1071.29,1071.29
2020-05-13,1272.90,1272.90,1212.75,1233.25,1233.25,61431300,17855.48,1067.99,1067.99,1017.52,1034.72
2020-05-14,1226.66,1237.56,1181.09,1237.55,1237.55,56419200,17873.52,1028.15,1037.29,989.96,1037.28
2020-05-15,1236.25,1259.28,1225.55,1256.99,1256.99,54770400,17891.56,1035.15,1054.43,1026.19,1052.51
2020-05-18,1290.90,1338.35,1290.90,1333.69,1333.69,63642900,17909.60,1079.82,1119.51,1079.82,1115.61
2020-05-19,1330.27,1339.12,1307.27,1307.72,1307.72,49693300,17916.69,1112.31,1119.71,1093.08,1093.45
2020-05-20,1322.78,1353.38,1322.78,1346.93,1346.93,49929700,17923.78,1105.61,1131.19,1105.61,1125.79
2020-05-21,1345.72,1354.65,1333.99,1347.56,1347.56,49669400,17930.87,1124.34,1131.80,1114.54,1125.88
2020-05-22,1349.40,1355.77,1338.13,1355.53,1355.53,39528000,17937.96,1126.97,1132.29,1117.56,1132.09
2020-05-26,1361.16,1406.77,1361.16,1393.07,1393.07,58370600,17945.04,1136.34,1174.42,1136.34,1162.98
2020-05-27,1398.50,1438.96,1382.03,1436.36,1436.36,63712300,17952.13,1167.05,1200.82,1153.31,1198.65
2020-05-28,1437.84,1450.37,1396.95,1400.67,1400.67,54026700,17959.22,1199.41,1209.86,1165.30,1168.40
2020-05-29,1399.05,1399.05,1372.71,1394.04,1394.04,72750800,17966.31,1166.59,1166.59,1144.63,1162.41
2020-06-01,1396.29,1419.94,1395.51,1405.37,1405.37,46734100,17973.40,1163.83,1183.54,1163.18,1171.40
2020-06-02,1409.16,1421.12,1403.69,1418.21,1418.21,51872300,17991.28,1173.39,1183.35,1168.83,1180.92
2020-06-03,1425.37,1463.55,1425.37,1452.09,1452.09,59895600,18009.16,1185.71,1217.47,1185.71,1207.94
2020-06-04,1450.16,1460.09,1439.11,1452.06,1452.06,64281300,18027.04,1205.13,1213.39,1195.95,1206.71
2020-06-05,1460.18,1525.56,1460.18,1507.15,1507.15,86175900,18044.92,1212.26,1266.54,1212.26,1251.25
2020-06-08,1510.59,1537.62,1510.59,1536.89,1536.89,84373800,18062.80,1252.87,1275.29,1252.87,1274.68
2020-06-09,1533.03,1533.03,1496.69,1507.05,1507.05,63826200,18078.04,1270.41,1270.41,1240.29,1248.88
2020-06-10,1506.94,1506.94,1465.94,1467.39,1467.39,65708400,18093.28,1247.73,1247.73,1213.79,1214.99
2020-06-11,1458.34,1458.34,1355.32,1356.22,1356.22,70188900,18108.52,1206.48,1206.48,1121.25,1121.99
2020-06-12,1366.96,1412.91,1349.39,1387.68,1387.68,58322500,18123.76,1129.93,1167.91,1115.41,1147.06
2020-06-15,1381.41,1425.84,1343.60,1419.61,1419.61,57406600,18139.00,1140.91,1177.61,1109.69,1172.46
2020-06-16,1432.35,1473.75,1427.84,1452.26,1452.26,58292400,18158.68,1181.70,1215.86,1177.98,1198.13
2020-06-17,1453.33,1456.76,1424.59,1426.53,1426.53,45493900,18178.36,1197.71,1200.54,1174.03,1175.63
2020-06-18,1424.72,1439.74,1412.27,1427.33,1427.33,44290300,18198.04,1172.87,1185.23,1162.62,1175.02
2020-06-19,1430.65,1443.80,1409.47,1418.63,1418.63,83277800,18217.72,1176.48,1187.29,1159.06,1166.59
2020-06-22,1417.67,1433.53,1400.98,1433.53,1433.53,46653800,18237.40,1164.54,1177.57,1150.83,1177.57
2020-06-23,1436.46,1454.12,1436.46,1439.34,1439.34,47048300,18236.62,1180.03,1194.54,1180.03,1182.40
2020-06-24,1437.20,1437.20,1374.40,1389.74,1389.74,55872000,18235.84,1180.69,1180.69,1129.10,1141.70
2020-06-25,1388.41,1413.71,1375.37,1413.31,1413.31,48154200,18235.06,1140.65,1161.44,1129.94,1161.11
2020-06-26,1411.37,1411.37,1375.59,1378.78,1378.78,80981200,18234.28,1159.57,1159.57,1130.17,1132.79
2020-06-29,1383.04,1427.09,1381.04,1421.21,1421.21,44627700,18233.50,1136.34,1172.53,1134.70,1167.70
2020-06-30,1418.55,1444.12,1413.18,1441.37,1441.37,46962800,18256.55,1164.04,1185.03,1159.64,1182.77
2020-07-01,1443.29,1451.46,1423.65,1427.31,1427.31,44431300,18279.60,1182.85,1189.55,1166.76,1169.76
2020-07-02,1433.39,1459.41,1428.55,1431.86,1431.86,41908300,18302.65,1173.26,1194.56,1169.30,1172.01
2020-07-06,1435.95,1461.28,1435.95,1442.88,1442.88,47364500,18325.70,1173.88,1194.58,1173.88,1179.54
2020-07-07,1441.30,1441.30,1414.24,1416.00,1416.00,45637000,18338.34,1177.44,1177.44,1155.33,1156.77
2020-07-08,1416.36,1431.83,1402.18,1427.40,1427.40,49277000,18350.98,1156.27,1168.90,1144.69,1165.28
2020-07-09,1427.44,1427.83,1384.10,1398.92,1398.92,48290200,18363.62,1164.51,1164.83,1129.15,1141.24
2020-07-10,1398.92,1422.71,1395.65,1422.68,1422.68,45153400,18376.26,1140.46,1159.85,1137.79,1159.83
2020-07-13,1427.36,1452.32,1403.06,1403.57,1403.57,48907800,18388.90,1162.84,1183.18,1143.05,1143.46
2020-07-14,1403.13,1428.40,1393.90,1428.26,1428.26,44761700,18374.78,1143.98,1164.59,1136.46,1164.47
2020-07-15,1432.50,1485.05,1432.50,1478.27,1478.27,46697600,18360.66,1168.83,1211.70,1168.83,1206.17
2020-07-16,1473.78,1473.78,1460.08,1467.56,1467.56,39612300,18346.54,1203.43,1203.43,1192.25,1198.35
2020-07-17,1467.87,1482.40,1464.71,1473.32,1473.32,39938300,18332.42,1199.53,1211.40,1196.95,1203.98
2020-07-20,1471.67,1474.37,1461.30,1467.95,1467.95,39712000,18318.30,1203.56,1205.77,1195.08,1200.52
2020-07-21,1472.13,1496.73,1472.13,1487.51,1487.51,45479600,18311.68,1204.37,1224.50,1204.37,1216.96
2020-07-22,1486.43,1493.56,1478.88,1490.14,1490.14,42551900,18305.06,1216.51,1222.35,1210.33,1219.55
2020-07-23,1489.33,1507.24,1477.23,1490.20,1490.20,42904600,18298.44,1219.33,1233.99,1209.42,1220.04
2020-07-24,1488.67,1488.67,1466.10,1467.55,1467.55,38949000,18291.82,1219.23,1219.23,1200.74,1201.93
2020-07-27,1468.23,1484.66,1464.48,1484.65,1484.65,39639100,18285.20,1202.92,1216.38,1199.85,1216.38
2020-07-28,1484.37,1485.34,1469.55,1469.76,1469.76,40278900,18279.84,1216.50,1217.30,1204.36,1204.53
2020-07-29,1471.37,1501.86,1471.37,1500.63,1500.63,46763000,18274.48,1206.20,1231.20,1206.20,1230.19
2020-07-30,1499.20,1499.20,1475.16,1495.10,1495.10,42540100,18269.12,1229.38,1229.38,1209.67,1226.02
2020-07-31,1495.15,1495.15,1457.62,1480.43,1480.43,51172600,18263.76,1226.42,1226.42,1195.63,1214.34
2020-08-03,1485.49,1507.93,1483.37,1506.80,1506.80,46436400,18258.40,1218.85,1237.26,1217.11,1236.34
